FECHACORTE;TITULO_EVENTO;CATEGORIA;FECHA_INICIO_EVENTO;FECHA_FIN_EVENTO;TIPO_INGRESO;UBICACION;FECHA_PUBLICACION_EVENTO;TIPO_EVENTO;SEDE
20230919;Literatura infantil y juvenil: formando lectores y lectoras;Charla, conversatorio y/o conferencia;20210406;20210406;Ingreso Libre;Facebook BNP;20210404;Virtual;Biblioteca Nacional del Perú
20230919;Álgebra. Productos notables;Otros;20210406;20210406;Ingreso Libre;Facebook BNP;20210404;Virtual;Biblioteca Nacional del Perú
20230919;El imaginario colectivo acerca del Nuevo Mundo. Una mirada desde las crónicas;Charla, conversatorio y/o conferencia;20210405;20210405;Ingreso Libre;Facebook BNP;20210404;Virtual;Biblioteca Nacional del Perú
20230919;Razonamiento verbal: Teoría de comprensión de lectura;Otros;20210405;20210405;Ingreso Libre;Facebook BNP;20210404;Virtual;Biblioteca Nacional del Perú
20230919;Programa de Literatura peruana;Charla, conversatorio y/o conferencia;20210405;20210430;Ingreso Libre;Facebook BNP;20210329;Virtual;Biblioteca Nacional del Perú
20230919;Curso introductorio Quechua Wanka: Vestimenta / Los colores;Otros;20210403;20210403;Ingreso Libre;Facebook BNP;20210328;Virtual;Biblioteca Nacional del Perú
20230919;Libro que va, libro que viene “La pequeña cerillera”;Otros;20210403;20210403;Ingreso Libre;Facebook BNP;20210328;Virtual;Biblioteca Nacional del Perú
20230919;La ilustración en la literatura infantil. Discurso y narrativa por tres ilustradoras peruanas;Charla, conversatorio y/o conferencia;20210402;20210402;Ingreso Libre;Facebook BNP;20210328;Virtual;Biblioteca Nacional del Perú
20230919;Del otro lado del libro. Encuentros con autores de literatura infantil;Charla, conversatorio y/o conferencia;20210402;20210402;Ingreso Libre;Facebook BNP;20210328;Virtual;Biblioteca Nacional del Perú
20230919;La Poética de José María Eguren;Charla, conversatorio y/o conferencia;20210331;20210331;Ingreso Libre;Facebook BNP;20210328;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de Pasco;Otros;20210331;20210331;Ingreso Libre;Facebook BNP;20210328;Virtual;Biblioteca Nacional del Perú
20230919;La Poesía de José María Eguren: Modernismo y modernidad;Charla, conversatorio y/o conferencia;20210330;20210330;Ingreso Libre;Facebook BNP;20210328;Virtual;Biblioteca Nacional del Perú
20230919;Trigonometría. Reducción al primer cuadrante;Otros;20210330;20210330;Ingreso Libre;Facebook BNP;20210328;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de Pasco;Otros;20210330;20210330;Ingreso Libre;Facebook BNP;20210328;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de Pasco;Otros;20210329;20210329;Ingreso Libre;Facebook BNP;20210328;Virtual;Biblioteca Nacional del Perú
20230919;Cuentos para imaginar: Mitos y leyendas de América: Perú y Bolivia;Otros;20210328;20210328;Ingreso Libre;Facebook BNP;20210321;Virtual;Biblioteca Nacional del Perú
20230919;Curso introductorio Quechua Wanka: La familia / El cuerpo;Otros;20210327;20210327;Ingreso Libre;Facebook BNP;20210321;Virtual;Biblioteca Nacional del Perú
20230919;El afiche cinematográfico peruano 1913 – 1973 / Apuntes biográficos de Chano Urueta;Charla, conversatorio y/o conferencia;20210326;20210326;Ingreso Libre;Facebook BNP;20210321;Virtual;Biblioteca Nacional del Perú
20230919;Carlos A. Romero en la Historia de la Biblioteca Nacional del Perú;Charla, conversatorio y/o conferencia;20210325;20210325;Ingreso Libre;Facebook BNP;20210321;Virtual;Biblioteca Nacional del Perú
20230919;Trigonometría. Razones trigonométricas de ángulos en posición estándar;Otros;20210325;20210325;Ingreso Libre;Facebook BNP;20210321;Virtual;Biblioteca Nacional del Perú
20230919;Cinefórum: Mujer de soldado;Cinefórum y/o proyección de cine;20210323;20210323;Ingreso Libre;Facebook BNP;20210321;Virtual;Biblioteca Nacional del Perú
20230919;Empoderamiento de las mujeres y las niñas;Charla, conversatorio y/o conferencia;20210323;20210323;Ingreso Libre;Facebook BNP;20210321;Virtual;Biblioteca Nacional del Perú
20230919;Trigonometría. Razones trigonométricas de ángulos en posición estándar;Otros;20210323;20210323;Ingreso Libre;Facebook BNP;20210321;Virtual;Biblioteca Nacional del Perú
20230919;El vóley masculino en el Perú;Charla, conversatorio y/o conferencia;20210322;20210322;Ingreso Libre;Facebook BNP;20210321;Virtual;Biblioteca Nacional del Perú
20230919;Imaginarios y puentes entre Europa y América Latina;Charla, conversatorio y/o conferencia;20210320;20210320;Ingreso Libre;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;Curso introductorio Quechua Wanka: El presente progresivo;Otros;20210320;20210320;Inscripcion;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;Libro que va, libro que viene “Te quiero muuu... dijo la vaca”;Otros;20210320;20210320;Ingreso Libre;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;Clausura del Taller de Ajedrez;Otros;20210320;20210320;Ingreso Libre;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de Ayacucho;Otros;20210319;20210319;Ingreso Libre;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;Trigonometría. Razones trigonométricas para un mismo arco;Otros;20210318;20210318;Ingreso Libre;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;Primeros pasos aplicar el Koha en nuestra biblioteca / Pautas para la inscripción en el Registro Nacional de Bibliotecas;Charla, conversatorio y/o conferencia;20210317;20210317;Ingreso Libre;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de Ayacucho;Otros;20210317;20210317;Inscripcion;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;Cinefórum: Con el nombre de Tania;Cinefórum y/o proyección de cine;20210316;20210316;Ingreso Libre;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;Empoderamiento de las mujeres y las niñas;Charla, conversatorio y/o conferencia;20210316;20210316;Ingreso Libre;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;Trigonometría. Razones trigonométricas de un ángulo en posición estándar;Otros;20210316;20210316;Ingreso Libre;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;La Transcriptón: Las mujeres en el proceso histórico peruano;Charla, conversatorio y/o conferencia;20210315;20210315;Ingreso Libre;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de Ayacucho;Otros;20210315;20210315;Ingreso Libre;Facebook BNP;20210314;Virtual;Biblioteca Nacional del Perú
20230919;Curso introductorio Shipibo Konibo: Los sufijos;Otros;20210314;20210314;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Cuentos para imaginar: Mitos y leyendas de América: Perú y Paraguay;Otros;20210314;20210314;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;"Clausura de Taller de creación de podcast ""Soy todo oídos. Historias del Bicentenario”";Otros;20210314;20210314;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Clausura de Taller “Cuentos de mi barrio”;Otros;20210314;20210314;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Curso introductorio Quechua Wanka: Presentación;Otros;20210313;20210313;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Miradas al arte contemporáneo en el Perú;Charla, conversatorio y/o conferencia;20210312;20210312;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Trigonometría. Razones trigonométricas de un ángulo en posición estándar;Otros;20210311;20210311;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Imagen y política durante el Gobierno Revolucionario de las Fuerzas Armadas (1968-1975);Charla, conversatorio y/o conferencia;20210310;20210310;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Novena Convocatoria de Ayudas 2021 Iberbibliotecas;Otros;20210310;20210310;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Cine accesible: Festival “Accecine”, audiodescripción y subtitulado enriquecido de películas para personas con discapacidad;Charla, conversatorio y/o conferencia;20210310;20210310;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Clausura del Taller “Somos lectores, somos creadores”;Taller y/o curso;20210310;20210310;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Cinefórum: Canción sin nombre;Cinefórum y/o proyección de cine;20210309;20210309;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Transformación digital: Empleabilidad y ciudadanía digital;Charla, conversatorio y/o conferencia;20210309;20210309;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Trigonometría. Razones trigonométricas de un ángulo agudo;Otros;20210309;20210309;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;El origen de los museos en el Perú;Charla, conversatorio y/o conferencia;20210308;20210308;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;La Transcriptón: Las mujeres en el proceso histórico peruano;Otros;20210308;20210308;Ingreso Libre;Facebook BNP;20210307;Virtual;Biblioteca Nacional del Perú
20230919;Curso introductorio Shipibo Konibo;Otros;20210307;20210307;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Curso introductorio Quechua Wanka;Otros;20210306;20210306;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Libro que va, libro que viene: “Sentimientos encontrados”;Otros;20210306;20210306;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Clausura del taller de Origami;Otros;20210306;20210306;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;La fotografía en Cuzco en el albor del siglo XX (1897 - 1921);Charla, conversatorio y/o conferencia;20210305;20210305;Inscripcion;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de San Martín;Otros;20210305;20210305;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Clausura del taller ¿Cómo convertirme en booktuber?;Otros;20210304;20210304;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Trigonometría. Razones trigonométricas de un ángulo agudo;Otros;20210304;20210304;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Fronteras nacionales y fortuna crítica de José Gil de Castro;Charla, conversatorio y/o conferencia;20210303;20210303;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Empleabilidad y ciudadanía digital;Charla, conversatorio y/o conferencia;20210303;20210303;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Por qué fomentar la creación de una red de bibliotecas  / Alcances de la Estrategia de Implementación del SNB Ciclo de;Charla, conversatorio y/o conferencia;20210303;20210303;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de San Martín;Otros;20210303;20210303;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Trigonometría. Sistema de medición angular;Otros;20210302;20210302;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Las pintoras en el Perú decimonónico;Charla, conversatorio y/o conferencia;20210301;20210301;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Estrategia del SNB;Otros;20210301;20210301;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de San Martín;Otros;20210301;20210301;Ingreso Libre;Facebook BNP;20210228;Virtual;Biblioteca Nacional del Perú
20230919;Las vocales y consonantes / Saludos y despedidas;Otros;20210228;20210228;Ingreso Libre;Facebook BNP;20210221;Virtual;Biblioteca Nacional del Perú
20230919;Cuentos para imaginar: Mitos y leyendas de América: Perú y Chile;Otros;20210228;20210228;Ingreso Libre;Facebook BNP;20210221;Virtual;Biblioteca Nacional del Perú
20230919;Pronombres personales y los números;Otros;20210227;20210227;Ingreso Libre;Facebook BNP;20210221;Virtual;Biblioteca Nacional del Perú
20230919;Imaginario colonial en el arte contemporáneo;Charla, conversatorio y/o conferencia;20210226;20210226;Ingreso Libre;Facebook BNP;20210221;Virtual;Biblioteca Nacional del Perú
20230919;La conservación de bosques;Charla, conversatorio y/o conferencia;20210226;20210226;Ingreso Libre;Facebook BNP;20210221;Virtual;Biblioteca Nacional del Perú
20230919;Colección editorial: Cultura Impresa;Presentación de publicación;20210225;20210225;Ingreso Libre;Facebook BNP;20210221;Virtual;Biblioteca Nacional del Perú
20230919;"Club de lectura ""Leyendo con tacto"": ""El Hijo solo""";Otros;20210225;20210225;Ingreso Libre;Facebook BNP;20210221;Virtual;Biblioteca Nacional del Perú
20230919;Esplendor para la majestad del Señor: los ornamentos litúrgicos en la capital del reino del Perú;Charla, conversatorio y/o conferencia;20210224;20210224;Ingreso Libre;Facebook BNP;20210221;Virtual;Biblioteca Nacional del Perú
20230919;Importancia del Koha en la gestión bibliotecaria / Asistencia Técnica: requisitos y áreas de atención;Charla, conversatorio y/o conferencia;20210224;20210224;Ingreso Libre;Facebook BNP;20210221;Virtual;Biblioteca Nacional del Perú
20230919;Fuentes grabadas del arte virreinal;Charla, conversatorio y/o conferencia;20210222;20210222;Ingreso Libre;Facebook BNP;20210221;Virtual;Biblioteca Nacional del Perú
20230919;Curso introductorio Shipibo Konibo;Otros;20210221;20210221;Ingreso Libre;Facebook BNP;20210214;Virtual;Biblioteca Nacional del Perú
20230919;Curso introductorio Quechua Wanka;Otros;20210220;20210220;Ingreso Libre;Facebook BNP;20210214;Virtual;Biblioteca Nacional del Perú
20230919;Libro que va, libro que viene: Lliqlla, El canto de la abuela.;Otros;20210220;20210220;Ingreso Libre;Facebook BNP;20210214;Virtual;Biblioteca Nacional del Perú
20230919;Origen y civilización de la Costa Norte;Charla, conversatorio y/o conferencia;20210219;20210219;Ingreso Libre;Facebook BNP;20210214;Virtual;Biblioteca Nacional del Perú
20230919;Industria alimentaria;Charla, conversatorio y/o conferencia;20210219;20210219;Ingreso Libre;Facebook BNP;20210214;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de Loreto;Otros;20210219;20210219;Ingreso Libre;Facebook BNP;20210214;Virtual;Biblioteca Nacional del Perú
20230919;Aportes al estudio de la bibliotecología: vida y obra de Jorge Basadre Grohmann (1903 -1980);Charla, conversatorio y/o conferencia;20210218;20210218;Ingreso Libre;Facebook BNP;20210214;Virtual;Biblioteca Nacional del Perú
20230919;Mujeres y poder en el antiguo Perú;Charla, conversatorio y/o conferencia;20210217;20210217;Ingreso Libre;Facebook BNP;20210214;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de Loreto;Otros;20210217;20210217;Ingreso Libre;Facebook BNP;20210214;Virtual;Biblioteca Nacional del Perú
20230919;Visiones sobre el Perú antiguo;Charla, conversatorio y/o conferencia;20210215;20210215;Ingreso Libre;Facebook BNP;20210214;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de Loreto;Otros;20210215;20210215;Ingreso Libre;Facebook BNP;20210214;Virtual;Biblioteca Nacional del Perú
20230919;Cuentos para imaginar: Mitos y leyendas de América: Perú y Argentina;Otros;20210214;20210214;Ingreso Libre;Facebook BNP;20210207;Virtual;Biblioteca Nacional del Perú
20230919;La representación de la subalternidad indígena en “Tempestad en los andes”;Charla, conversatorio y/o conferencia;20210212;20210212;Ingreso Libre;Facebook BNP;20210207;Virtual;Biblioteca Nacional del Perú
20230919;Prueba molecular Covid-19;Charla, conversatorio y/o conferencia;20210212;20210212;Ingreso Libre;Facebook BNP;20210207;Virtual;Biblioteca Nacional del Perú
20230919;Correspondencia de Philip A. Means a Luis E. Valcárcel;Charla, conversatorio y/o conferencia;20210211;20210211;Ingreso Libre;Facebook BNP;20210207;Virtual;Biblioteca Nacional del Perú
20230919;Luis E. Valcárcel, memoria de un indigenista;Charla, conversatorio y/o conferencia;20210210;20210210;Ingreso Libre;Facebook BNP;20210207;Virtual;Biblioteca Nacional del Perú
20230919;Retos y experiencias de las bibliotecas en tiempos del COVID-19 / Cómo la Ley del Libro aporta al desarrollo de las bibliotecas;Charla, conversatorio y/o conferencia;20210210;20210210;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20210207;Presencial;Gran Biblioteca Pública de Lima
20230919;El legado antropológico de Luis E. Valcárcel;Charla, conversatorio y/o conferencia;20210209;20210209;Ingreso Libre;Facebook BNP;20210207;Virtual;Biblioteca Nacional del Perú
20230919;Avances sobre la vacuna y tratamiento del Covid-19;Charla, conversatorio y/o conferencia;20210209;20210209;Ingreso Libre;Facebook BNP;20210207;Virtual;Biblioteca Nacional del Perú
20230919;Lanzamiento de los Cursos de Capacitación para gestores de bibliotecas públicas. Primer semestre 2021.;Otros;20210208;20210208;Ingreso Libre;Facebook BNP;20210207;Virtual;Biblioteca Nacional del Perú
20230919;VIII Edición del Programa de Historia y Arte Peruano;Charla, conversatorio y/o conferencia;20210215;20210312;Ingreso Libre;Facebook BNP;20210205;Virtual;Biblioteca Nacional del Perú
20230919;Libro que va, libro que viene: Hatun Mayu Wayta. Flor del río grande;Otros;20210206;20210206;Ingreso Libre;Facebook BNP;20210131;Virtual;Biblioteca Nacional del Perú
20230919;Conoce a un científico/a;Charla, conversatorio y/o conferencia;20210205;20210205;Ingreso Libre;Facebook BNP;20210131;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de Lambayeque;Otros;20210205;20210205;Ingreso Libre;Facebook BNP;20210131;Virtual;Biblioteca Nacional del Perú
20230919;Red de Bibliotecas públicas municipales de Arequipa;Otros;20210204;20210204;Ingreso Libre;Facebook BNP;20210131;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de Lambayeque;Otros;20210203;20210203;Ingreso Libre;Facebook BNP;20210131;Virtual;Biblioteca Nacional del Perú
20230919;Salud integral y salud mental, en el contexto del Covid-19;Charla, conversatorio y/o conferencia;20210202;20210202;Ingreso Libre;Facebook BNP;20210131;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de encuentros departamentales de Bibliotecas de Lambayeque;Otros;20210201;20210201;Ingreso Libre;Facebook BNP;20210131;Virtual;Biblioteca Nacional del Perú
20230919;Cómo acceder a la asistencia técnica del SNB  / 50 años de la Biblioteca Municipal de Ate;Charla, conversatorio y/o conferencia;20210127;20210127;Ingreso Libre;Facebook BNP;20210127;Virtual;Biblioteca Nacional del Perú
20230919;José Watanabe y ser nikkei en el Perú;Charla, conversatorio y/o conferencia;20210129;20210129;Ingreso Libre;Facebook BNP;20210124;Virtual;Biblioteca Nacional del Perú
20230919;Taller de Aprendizaje de Sistema Braille;Taller y/o curso;20210130;20210130;Ingreso Libre;Facebook BNP;20210124;Virtual;Biblioteca Nacional del Perú
20230919;Taller de Aprendizaje de Sistema Braille;Taller y/o curso;20210129;20210129;Ingreso Libre;Facebook BNP;20210124;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de Encuentros Departamentales de Bibliotecas de Puno;Otros;20210129;20210129;Ingreso Libre;Facebook BNP;20210124;Virtual;Biblioteca Nacional del Perú
20230919;Presentación de la Memoria Anual BNP 2020;Presentación de publicación;20210127;20210127;Ingreso Libre;Facebook BNP;20210124;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de Encuentros Departamentales de Bibliotecas de Puno;Otros;20210127;20210127;Ingreso Libre;Facebook BNP;20210124;Virtual;Biblioteca Nacional del Perú
20230919;Homenaje a Luis Gutiérrez Morales;Otros;20210126;20210126;Ingreso Libre;Facebook BNP;20210124;Virtual;Biblioteca Nacional del Perú
20230919;Recursos digitales en salud integral y bienestar colectivo;Charla, conversatorio y/o conferencia;20210126;20210126;Ingreso Libre;Facebook BNP;20210124;Virtual;Biblioteca Nacional del Perú
20230919;La Transcriptón. Conversatorio de cierre;Charla, conversatorio y/o conferencia;20210125;20210125;Ingreso Libre;Facebook BNP;20210124;Virtual;Biblioteca Nacional del Perú
20230919;Segundo ciclo de Encuentros Departamentales de Bibliotecas de Puno;Otros;20210125;20210125;Ingreso Libre;Facebook BNP;20210124;Virtual;Biblioteca Nacional del Perú
20230919;Cuentos para imaginar: Cuentos y leyendas de América: Perú y Colombia;Narración oral;20210124;20210124;Ingreso Libre;Facebook BNP;20210118;Virtual;Biblioteca Nacional del Perú
20230919;Taller de Aprendizaje de Sistema Braille;Taller y/o curso;20210123;20210123;Ingreso Libre;Facebook BNP;20210118;Virtual;Biblioteca Nacional del Perú
20230919;Taller de Aprendizaje de Sistema Braille;Taller y/o curso;20210122;20210122;Ingreso Libre;Facebook BNP;20210118;Virtual;Biblioteca Nacional del Perú
20230919;Salud integral y bienestar colectivo;Charla, conversatorio y/o conferencia;20210119;20210119;Ingreso Libre;Facebook BNP;20210118;Virtual;Biblioteca Nacional del Perú
20230919;José María Arguedas: cosmovisión andina en las artes;Charla, conversatorio y/o conferencia;20210118;20210118;Ingreso Libre;Facebook BNP;20210118;Virtual;Biblioteca Nacional del Perú
20230919;Transcriptón. La vida cotidiana en la ciudad de Lima durante el periodo colonial y republicano;Charla, conversatorio y/o conferencia;20210118;20210118;Ingreso Libre;Facebook BNP;20210118;Virtual;Biblioteca Nacional del Perú
20230919;Estudio Courret, Historia de la Fotografía en Lima;Charla, conversatorio y/o conferencia;20210114;20210114;Ingreso Libre;Facebook BNP;20210111;Virtual;Biblioteca Nacional del Perú
20230919;Diversiones Públicas en Lima 1890 – 1920;Charla, conversatorio y/o conferencia;20210113;20210113;Ingreso Libre;Facebook BNP;20210111;Virtual;Biblioteca Nacional del Perú
20230919;Los estándares de las bibliotecas públicas municipales / Encuentros Departamentales de Bibliotecas: proyecciones para el segundo ciclo;Charla, conversatorio y/o conferencia;20210113;20210113;Ingreso Libre;Facebook BNP;20210111;Virtual;Biblioteca Nacional del Perú
20230919;Mujeres y poder inquisitorial en Lima;Charla, conversatorio y/o conferencia;20210112;20210112;Ingreso Libre;Facebook BNP;20210111;Virtual;Biblioteca Nacional del Perú
20230919;La Lima que encontró Pizarro;Charla, conversatorio y/o conferencia;20210111;20210111;Ingreso Libre;Facebook BNP;20210111;Virtual;Biblioteca Nacional del Perú
20230919;Cuentos para imaginar “Mitos y Leyendas de América: Perú y Ecuador”;Otros;20210110;20210110;Ingreso Libre;Facebook BNP;20210103;Virtual;Biblioteca Nacional del Perú
20230919;Sistema Braille: una oportunidad para la inclusión;Charla, conversatorio y/o conferencia;20210104;20210104;Ingreso Libre;Facebook BNP;20210103;Virtual;Biblioteca Nacional del Perú
20230919;"Recital Poético ""Persistencia vital: Todas las voces por la vida""";Otros;20201229;20201229;Ingreso Libre;Facebook BNP;20201226;Virtual;Biblioteca Nacional del Perú
20230919;Razonamiento Matemático;Otros;20201229;20201229;Ingreso Libre;Facebook BNP;20201226;Virtual;Biblioteca Nacional del Perú
20230919;Libro que va, libro que viene: Un encuentro especial;Otros;20201226;20201226;Ingreso Libre;Facebook BNP;20201221;Virtual;Biblioteca Nacional del Perú
20230919;Navidad en América Latina: cuentos y tradiciones;Otros;20201223;20201223;Ingreso Libre;Facebook BNP;20201221;Virtual;Biblioteca Nacional del Perú
20230919;"Club de lectura ""Leyendo con tacto""";Otros;20201223;20201223;Ingreso Libre;Facebook BNP;20201221;Virtual;Biblioteca Nacional del Perú
20230919;La Navidad en la Literatura Peruana;Charla, conversatorio y/o conferencia;20201223;20201223;Ingreso Libre;Facebook BNP;20201221;Virtual;Biblioteca Nacional del Perú
20230919;El plan de desarrollo de servicios bibliotecarios de una región. Avances y proyectos del Centro Coordinador Regional Bibliotecario de Huánuco.;Charla, conversatorio y/o conferencia;20201222;20201222;Ingreso Libre;Facebook BNP;20201221;Virtual;Biblioteca Nacional del Perú
20230919;Razonamiento Matemático;Otros;20201222;20201222;Ingreso Libre;Facebook BNP;20201221;Virtual;Biblioteca Nacional del Perú
20230919;Cuidando nuestro cuerpo: VIH e ITS en adolescentes y jóvenes;Charla, conversatorio y/o conferencia;20201221;20201221;Ingreso Libre;Facebook BNP;20201221;Virtual;Biblioteca Nacional del Perú
20230919;Cuentos para imaginar “Te voy a contar”;Narración oral;20201220;20201220;Ingreso Libre;Facebook BNP;20201213;Virtual;Biblioteca Nacional del Perú
20230919;Razonamiento matemático;Otros;20201217;20201217;Ingreso Libre;Facebook BNP;20201213;Virtual;Biblioteca Nacional del Perú
20230919;La Biblioteca Visual;Charla, conversatorio y/o conferencia;20201216;20201216;Ingreso Libre;Facebook BNP;20201213;Virtual;Biblioteca Nacional del Perú
20230919;Geometría;Otros;20201215;20201215;Ingreso Libre;Facebook BNP;20201213;Virtual;Biblioteca Nacional del Perú
20230919;Movimientos Independentistas del Perú;Charla, conversatorio y/o conferencia;20201213;20201213;Ingreso Libre;Facebook BNP;20201206;Virtual;Biblioteca Nacional del Perú
20230919;Cuentos para imaginar “Te voy a contar”;Narración oral;20201213;20201213;Ingreso Libre;Facebook BNP;20201206;Virtual;Biblioteca Nacional del Perú
20230919;Leámoslo siempre con Aaron Asmat;Otros;20201211;20201211;Ingreso Libre;Facebook BNP;20201206;Virtual;Biblioteca Nacional del Perú
20230919;Razonamiento matemático;Otros;20201210;20201210;Ingreso Libre;Facebook BNP;20201206;Virtual;Biblioteca Nacional del Perú
20230919;Jorge Basadre y la Biblioteca Nacional del Perú;Charla, conversatorio y/o conferencia;20201209;20201209;Ingreso Libre;Facebook BNP;20201206;Virtual;Biblioteca Nacional del Perú
20230919;Salud mental, sociedad y discapacidad;Charla, conversatorio y/o conferencia;20201209;20201209;Ingreso Libre;Facebook BNP;20201206;Virtual;Biblioteca Nacional del Perú
20230919;Importancia del Portal del Sistema Nacional de Bibliotecas. Proyecciones del Centro Coordinador Regional del Santa.;Charla, conversatorio y/o conferencia;20201208;20201208;Ingreso Libre;Facebook BNP;20201206;Virtual;Biblioteca Nacional del Perú
20230919;Razonamiento matemático;Otros;20201208;20201208;Ingreso Libre;Facebook BNP;20201206;Virtual;Biblioteca Nacional del Perú
20230919;Historia de la Paleografía en el Perú;Charla, conversatorio y/o conferencia;20201208;20201208;Ingreso Libre;Facebook BNP;20201206;Virtual;Biblioteca Nacional del Perú
20230919;Introducción a la Paleografía Hispanoamericana y Peruana;Charla, conversatorio y/o conferencia;20201207;20201207;Ingreso Libre;Facebook BNP;20201206;Virtual;Biblioteca Nacional del Perú
20230919;Experiencia Teatral: Todas las gallinas vuelan;Teatro para adultos;20201205;20201205;Ingreso Libre;Facebook BNP;20201129;Virtual;Biblioteca Nacional del Perú
20230919;Libro que va, libro que viene: Alelé, Alelé;Otros;20201205;20201205;Ingreso Libre;Facebook BNP;20201129;Virtual;Biblioteca Nacional del Perú
20230919;Miguelina Acosta Cárdenas, activista política y feminista;Charla, conversatorio y/o conferencia;20201204;20201204;Ingreso Libre;Facebook BNP;20201129;Virtual;Biblioteca Nacional del Perú
